Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Financing Type
73768,THE BARONIAL,06/21/2022,04/30/2025,66538.0,665,EAST 183 STREET,Bronx,10458.0,2030880054.0,2012504.0,BX-06,15,391.0,BX0603,40.852395,-73.886885,40.852606,-73.886845,04/30/2025,New Construction,No,Non Prevailing Wage,,,,,4.0,,,3.0,1.0,,,,,,4.0,,4,11,Privately Financed
75435,3336 HULL AVENUE APARTMENTS,02/08/2024,05/01/2025,87522.0,3336,HULL AVENUE,Bronx,10467.0,2033520023.0,2018497.0,BX-07,11,42902.0,BX0703,40.87774,-73.873834,40.87772,-73.873552,05/01/2025,New Construction,No,Non Prevailing Wage,,,,,7.0,,4.0,2.0,1.0,,,,,,7.0,,7,14,Privately Financed
76888,CONFIDENTIAL,05/02/2025,05/02/2025,,----,----,Staten Island,,,,SI-03,51,,,,,,,05/02/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
76890,CONFIDENTIAL,05/02/2025,05/02/2025,,----,----,Brooklyn,,,,BK-15,46,,,,,,,05/02/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76400,232 EAST 35 STREET,10/29/2024,05/02/2025,1014287.0,232,EAST 35 STREET,Brooklyn,11203.0,3048880031.0,3423163.0,BK-17,40,856.0,BK1701,40.649757,-73.944647,40.649592,-73.944903,05/02/2025,New Construction,No,Non Prevailing Wage,,,,,2.0,,,,1.0,1.0,,,,,2.0,,2,6,Privately Financed
76401,236 EAST 35 STREET,10/29/2024,05/02/2025,1014232.0,236,EAST 35 STREET,Brooklyn,11203.0,,,BK-17,40,856.0,BK1701,40.649683,-73.944639,,,05/02/2025,New Construction,No,Non Prevailing Wage,,,,,2.0,,,,1.0,1.0,,,,,2.0,,2,6,Privately Financed
76402,3421 SNYDER AVENUE,10/28/2024,05/02/2025,1014203.0,3421,SNYDER AVENUE,Brooklyn,11203.0,3048880033.0,3109443.0,BK-17,40,856.0,BK1701,40.649186,-73.945238,40.649378,-73.944896,05/02/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,,3.0,,,,,,3.0,,3,10,Privately Financed
74588,2976 3RD AVE APARTMENTS,08/16/2023,05/07/2025,63939.0,481,EAST 153 STREET,Bronx,10455.0,2023630012.0,2000000.0,BX-01,17,71.0,BX0102,40.818464,-73.914342,40.818543,-73.914071,05/07/2025,New Construction,No,Non Prevailing Wage,,,,,21.0,,7.0,10.0,4.0,,,,,,21.0,,21,69,Privately Financed
76892,CONFIDENTIAL,05/09/2025,05/09/2025,,----,----,Manhattan,,,,MN-12,10,,,,,,,05/09/2025,New Construction,No,Non Prevailing Wage,,1.0,,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76894,CONFIDENTIAL,05/09/2025,05/09/2025,,----,----,Bronx,,,,BX-07,11,,,,,,,05/09/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76898,CONFIDENTIAL,05/09/2025,05/09/2025,,----,----,Queens,,,,QN-10,32,,,,,,,05/09/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76901,CONFIDENTIAL,05/12/2025,05/12/2025,,----,----,Bronx,,,,BX-09,18,,,,,,,05/12/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
76902,CONFIDENTIAL,05/12/2025,05/12/2025,,----,----,Staten Island,,,,SI-02,50,,,,,,,05/12/2025,New Construction,No,Non Prevailing Wage,,1.0,,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
73027,38-38 32ND STREET,06/15/2023,05/13/2025,1006182.0,38-38,32 STREET,Queens,11101.0,4003820029.0,4000000.0,QN-01,26,31.0,QN0105,40.752928,-73.931632,40.752577,-73.932214,05/13/2025,New Construction,No,Non Prevailing Wage,,,12.0,,8.0,,3.0,13.0,4.0,,,,,,20.0,,20,64,Privately Financed
76737,2112 AVE P APARTMENTS,03/03/2025,05/14/2025,1010158.0,2112,AVENUE P,Brooklyn,11229.0,3067840005.0,3182580.0,BK-15,48,550.0,BK1502,40.611012,-73.952343,40.610833,-73.952123,05/14/2025,New Construction,No,Non Prevailing Wage,,,,,15.0,,,1.0,14.0,,,,,,15.0,,15,47,Privately Financed
76329,2783 WEBB AVE APARTMENTS,07/04/2024,05/14/2025,120399.0,2783,WEBB AVENUE,Bronx,10468.0,2032490221.0,2015388.0,BX-08,14,26702.0,BX0801,40.871453,-73.901214,40.871396,-73.901558,05/14/2025,New Construction,No,Non Prevailing Wage,,,,,18.0,,11.0,6.0,,1.0,,,,,18.0,,18,19,Privately Financed
75685,1678 DAVIDSON AVE APARTMENTS,05/06/2024,05/14/2025,60416.0,1678,DAVIDSON AVENUE,Bronx,10453.0,2028610017.0,2008345.0,BX-05,14,217.0,BX0501,40.846569,-73.914292,40.84649,-73.914046,05/14/2025,New Construction,No,Non Prevailing Wage,,,,,16.0,,14.0,2.0,,,,,,,16.0,,16,17,Privately Financed
75690,229 WEST KINGSBRIDGE,04/30/2024,05/14/2025,1012904.0,229,WEST KINGSBRIDGE ROAD,Bronx,10463.0,2032560048.0,2000000.0,BX-08,14,273.0,BX0801,40.872362,-73.904442,40.872326,-73.904069,05/14/2025,New Construction,No,Non Prevailing Wage,,,,,12.0,,,12.0,,,,,,,12.0,,12,37,Privately Financed
75695,2414 CAMBRELENG AVE APARTMENTS,04/18/2024,05/14/2025,1013453.0,2414,CAMBRELENG AVENUE,Bronx,10458.0,2030900006.0,2000000.0,BX-06,15,389.0,BX0603,40.854899,-73.885069,40.854833,-73.884871,05/14/2025,New Construction,No,Non Prevailing Wage,,,,,4.0,,,4.0,,,,,,,4.0,,4,13,Privately Financed
72223,872 HOME STREET,12/07/2021,05/14/2025,86473.0,872,HOME STREET,Bronx,10459.0,2026920035.0,2005279.0,BX-02,17,131.0,BX0202,40.828105,-73.896527,40.827872,-73.896495,05/14/2025,New Construction,No,Non Prevailing Wage,,,,,10.0,,5.0,4.0,1.0,,,,,,10.0,,10,11,Privately Financed
70801,550 TENTH AVENUE,11/15/2021,05/14/2025,1000496.0,550,10 AVENUE,Manhattan,10018.0,1010500061.0,1076207.0,MN-04,3,115.0,MN0402,40.758743,-73.996105,40.758507,-73.995914,05/14/2025,New Construction,No,Non Prevailing Wage,,,47.0,,90.0,,42.0,59.0,36.0,,,,,,137.0,,137,453,Privately Financed
76904,CONFIDENTIAL,05/16/2025,05/16/2025,,----,----,Brooklyn,,,,BK-17,42,,,,,,,05/16/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
75382,53 EAST 177 ST,01/25/2024,05/21/2025,1011838.0,53,EAST 177 STREET,Bronx,10453.0,2028280001.0,2128940.0,BX-05,14,23301.0,BX0502,40.849961,-73.909017,40.850062,-73.908873,05/21/2025,New Construction,No,Non Prevailing Wage,,,,,80.0,,12.0,38.0,30.0,,,,,,80.0,,80,81,Privately Financed
76939,CONFIDENTIAL,05/22/2025,05/22/2025,,----,----,Brooklyn,,,,BK-12,40,,,,,,,05/22/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,1.0,,,,,,,,,1.0,1,1,Privately Financed
76941,CONFIDENTIAL,05/22/2025,05/22/2025,,----,----,Brooklyn,,,,BK-18,46,,,,,,,05/22/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
71243,2508 FOSTER AVENUE,11/23/2022,05/22/2025,999221.0,2508,FOSTER AVENUE,Brooklyn,11210.0,3052270017.0,3000000.0,BK-14,45,78801.0,BK1401,40.638416,-73.953228,40.638161,-73.952987,05/22/2025,New Construction,No,Non Prevailing Wage,,,9.0,,46.0,,4.0,5.0,31.0,15.0,,,,,55.0,,55,55,Privately Financed
76942,CONFIDENTIAL,05/23/2025,05/23/2025,,----,----,Bronx,,,,BX-12,12,,,,,,,05/23/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,,,1.0,,,,1.0,1,1,Privately Financed
76962,CONFIDENTIAL,05/23/2025,05/23/2025,,----,----,Bronx,,,,BX-02,17,,,,,,,05/23/2025,New Construction,No,Non Prevailing Wage,,1.0,,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76342,2423 BARKER AVENUE APARTMENTS,08/16/2024,05/23/2025,47147.0,2423,BARKER AVENUE,Bronx,10467.0,2044240048.0,2000000.0,BX-11,15,33202.0,BX1104,40.861955,-73.869429,40.862151,-73.869699,05/23/2025,New Construction,No,Non Prevailing Wage,,,,,12.0,,1.0,8.0,2.0,1.0,,,,,12.0,,12,38,Privately Financed
75658,218 FRONT STREET APARTMENTS,06/10/2024,05/23/2025,296347.0,218,FRONT STREET,Brooklyn,11201.0,3000550020.0,3000000.0,BK-02,33,21.0,BK0202,40.702309,-73.983698,40.701876,-73.983742,05/23/2025,New Construction,No,Non Prevailing Wage,,,,,66.0,,16.0,17.0,33.0,,,,,,66.0,,66,218,Privately Financed
76948,CONFIDENTIAL,05/28/2025,05/28/2025,,----,----,Staten Island,,,,SI-01,49,,,,,,,05/28/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76434,463 WEST 125TH STREET APARTMENTS,12/26/2024,05/28/2025,1015652.0,463,WEST 125 STREET,Manhattan,10027.0,1019660040.0,1000000.0,MN-09,7,20901.0,MN0901,40.812869,-73.955807,40.813159,-73.955659,05/28/2025,New Construction,No,Non Prevailing Wage,,,,,5.0,,2.0,3.0,,,,,,,5.0,,5,14,Privately Financed
76242,931 NEW YORK AVENUE,08/14/2024,05/28/2025,344068.0,931,NEW YORK AVENUE,Brooklyn,11203.0,3048870063.0,3109420.0,BK-17,40,856.0,BK1701,40.650427,-73.946607,40.650592,-73.946314,05/28/2025,New Construction,No,Non Prevailing Wage,,,,,4.0,,1.0,1.0,2.0,,,,,,4.0,,4,12,Privately Financed
64886,ROCKAWAY VILLAGE PHASE 3,12/30/2020,05/28/2025,996947.0,1721,REDFERN AVENUE,Queens,11691.0,4155377501.0,4620755.0,QN-14,31,103202.0,QN1401,40.606694,-73.753145,40.606419,-73.752861,08/21/2023,New Construction,No,Non Prevailing Wage,89.0,88.0,176.0,,,1.0,42.0,102.0,163.0,47.0,,,,,354.0,,354,354,HPD Financed
64232,RADROC,12/20/2019,05/28/2025,982787.0,19-38,CORNAGA AVENUE,Queens,11691.0,4155610058.0,4617904.0,QN-14,31,101003.0,QN1401,40.602296,-73.752541,40.602732,-73.752464,05/28/2025,New Construction,No,Non Prevailing Wage,18.0,74.0,80.0,,,1.0,39.0,80.0,48.0,6.0,,,,,173.0,,173,173,HPD Financed
64232,RADROC,12/20/2019,05/28/2025,988401.0,1018,BEACH 20 STREET,Queens,11691.0,4155610008.0,4617912.0,QN-14,31,101003.0,QN1401,40.602824,-73.753206,40.60281,-73.752907,05/28/2025,New Construction,No,Non Prevailing Wage,7.0,27.0,46.0,,,,18.0,38.0,17.0,7.0,,,,,80.0,,80,80,HPD Financed
72135,16 DUPONT STREET,12/12/2022,05/29/2025,1006239.0,16,DUPONT STREET,Brooklyn,11222.0,3024940006.0,3000000.0,BK-01,33,56302.0,BK0101,40.735419,-73.95985,40.735205,-73.959716,05/29/2025,New Construction,No,Non Prevailing Wage,,,37.0,,,,9.0,9.0,19.0,,,,,,37.0,,37,381,Privately Financed
76950,CONFIDENTIAL,05/30/2025,05/30/2025,,----,----,Manhattan,,,,MN-08,5,,,,,,,05/30/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76954,CONFIDENTIAL,05/30/2025,05/30/2025,,----,----,Staten Island,,,,SI-01,49,,,,,,,05/30/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76956,CONFIDENTIAL,05/30/2025,05/30/2025,,----,----,Brooklyn,,,,BK-16,42,,,,,,,05/30/2025,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,,,,1.0,,,1.0,1,1,Privately Financed
76968,CONFIDENTIAL,05/30/2025,05/30/2025,,----,----,Brooklyn,,,,BK-09,35,,,,,,,05/30/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76973,CONFIDENTIAL,05/30/2025,05/30/2025,,----,----,Bronx,,,,BX-09,18,,,,,,,05/30/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76279,257 DRIGGS AVENUE,09/24/2024,05/30/2025,234532.0,257,DRIGGS AVENUE,Brooklyn,11222.0,3026990009.0,3067546.0,BK-01,33,499.0,BK0101,40.722662,-73.948013,40.72236,-73.947927,05/30/2025,New Construction,No,Non Prevailing Wage,,,,,6.0,,1.0,1.0,4.0,,,,,,6.0,,6,18,Privately Financed
74573,26-36 4TH STREET,09/19/2023,05/30/2025,992498.0,26-36,4 STREET,Queens,11102.0,4009100039.0,4000000.0,QN-01,22,87.0,QN0102,40.775573,-73.932938,40.775247,-73.933433,05/30/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,3.0,,,,,,,3.0,,3,10,Privately Financed
74234,101 MACOMBS PLACE,06/06/2023,05/30/2025,24526.0,101,MACOMBS PLACE,Manhattan,10039.0,1020400023.0,1060632.0,MN-10,9,236.0,MN1002,40.827809,-73.935425,40.827895,-73.935696,05/30/2025,New Construction,No,Non Prevailing Wage,,,,,9.0,,,7.0,2.0,,,,,,9.0,,9,29,Privately Financed
65554,BRIDGE ROCKAWAY,03/31/2022,06/03/2025,1003153.0,805,ROCKAWAY AVENUE,Brooklyn,11212.0,3036030010.0,3429686.0,BK-16,41,916.0,BK1602,40.66012,-73.908285,40.660029,-73.907763,06/03/2025,New Construction,No,Non Prevailing Wage,122.0,38.0,13.0,,,,85.0,17.0,46.0,25.0,,,,,173.0,,173,174,HPD Financed
73814,164 4TH AVENUE,02/02/2024,06/05/2025,1016760.0,336,DOUGLASS STREET,Brooklyn,11217.0,,,BK-06,39,11901.0,BK0601,40.679558,-73.982406,,,06/05/2025,New Construction,No,Non Prevailing Wage,,38.0,,,,,3.0,29.0,6.0,,,,,,38.0,,38,188,Privately Financed
62193,ATLANTIC CHESTNUT - LOT 1,06/25/2021,06/05/2025,975454.0,250,EUCLID AVENUE,Brooklyn,11208.0,3041437501.0,3428606.0,BK-05,37,1178.0,BK0501,40.68235,-73.873927,40.68254,-73.874618,02/01/2024,New Construction,No,Non Prevailing Wage,101.0,101.0,200.0,,,1.0,40.0,167.0,135.0,61.0,,,,,403.0,,403,403,HPD Financed
75703,807 WASHINGTON AVENUE,04/09/2024,06/06/2025,971016.0,807,WASHINGTON AVENUE,Brooklyn,11238.0,3011800005.0,3029644.0,BK-08,35,215.0,BK0801,40.672277,-73.962682,40.672205,-73.962368,06/06/2025,New Construction,No,Non Prevailing Wage,,,,,4.0,,1.0,1.0,2.0,,,,,,4.0,,4,11,Privately Financed
76752,806 EAST 170TH STREET APARTMENTS,01/30/2025,06/09/2025,1016054.0,806,EAST 170 STREET,Bronx,10459.0,2029630018.0,2000000.0,BX-03,17,153.0,BX0303,40.833152,-73.895471,40.832885,-73.895681,06/09/2025,New Construction,No,Non Prevailing Wage,,,,,100.0,,18.0,7.0,75.0,,,,,,100.0,,100,100,Privately Financed
75712,2339 NOSTRAND AVE APARTMENTS,04/04/2024,06/09/2025,346486.0,2339,NOSTRAND AVENUE,Brooklyn,11210.0,3075940016.0,3207054.0,BK-18,45,742.0,BK1801,40.627775,-73.947053,40.627618,-73.9467,06/09/2025,New Construction,No,Non Prevailing Wage,,,,,16.0,,,10.0,6.0,,,,,,16.0,,16,53,Privately Financed
75707,4568 BROADWAY,04/05/2024,06/10/2025,1013451.0,4560,BROADWAY,Manhattan,10040.0,1021720001.0,1087037.0,MN-12,10,283.0,MN1202,40.858831,-73.93152,40.859684,-73.930767,06/10/2025,New Construction,No,Non Prevailing Wage,,,,,28.0,,,21.0,7.0,,,,,,28.0,,28,92,Privately Financed
74920,2754 CRESTON AVENUE,12/08/2023,06/10/2025,59296.0,2754,CRESTON AVENUE,Bronx,10468.0,2033150029.0,2129723.0,BX-07,14,40303.0,BX0702,40.869377,-73.89323,40.869511,-73.892782,06/10/2025,New Construction,No,Non Prevailing Wage,,,,,21.0,,21.0,,,,,,,,21.0,,21,22,Privately Financed
76757,237 MCGUINNESS BLVD APARTMENTS,01/28/2025,06/11/2025,1008308.0,237,MCGUINNESS BOULEVARD,Brooklyn,11222.0,3025760007.0,3000000.0,BK-01,33,575.0,BK0101,40.730107,-73.951295,40.730171,-73.951745,06/11/2025,New Construction,No,Non Prevailing Wage,,,,,21.0,,5.0,5.0,11.0,,,,,,21.0,,21,70,Privately Financed
75717,391 MEEKER AVENUE,04/01/2024,06/13/2025,335464.0,391,MEEKER AVENUE,Brooklyn,11222.0,3027230033.0,3067912.0,BK-01,33,499.0,BK0101,40.718685,-73.947032,40.718745,-73.947133,06/13/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,,3.0,,,,,,3.0,,3,10,Privately Financed
74585,69 ADAMS ST APARTMENTS,08/16/2023,06/13/2025,182583.0,61,ADAMS STREET,Brooklyn,11201.0,3000520004.0,3000000.0,BK-02,33,21.0,BK0202,40.702354,-73.988538,40.702104,-73.988333,06/13/2025,New Construction,No,Non Prevailing Wage,,,,,70.0,,18.0,23.0,29.0,,,,,,70.0,,70,231,Privately Financed
76416,2301 BEAUMONT AVENUE,10/29/2024,06/16/2025,1014454.0,2301,BEAUMONT AVENUE,Bronx,10458.0,2030890065.0,2000000.0,BX-06,15,391.0,BX0603,40.852105,-73.885501,40.852223,-73.88562,06/16/2025,New Construction,No,Non Prevailing Wage,,,,,19.0,,9.0,6.0,4.0,,,,,,19.0,,19,20,Privately Financed
76276,1846 GUERLAIN STREET,09/24/2024,06/16/2025,1014051.0,1846,GUERLAIN STREET,Bronx,10460.0,2039220003.0,2000000.0,BX-09,18,21601.0,BX0901,40.83959,-73.865443,40.839365,-73.865425,06/16/2025,New Construction,No,Non Prevailing Wage,,,,,7.0,,,7.0,,,,,,,7.0,,7,8,Privately Financed
76335,65 STANHOPE,07/03/2024,06/16/2025,375679.0,65,STANHOPE STREET,Brooklyn,11221.0,3032540066.0,3000000.0,BK-04,34,421.0,BK0401,40.696217,-73.924849,40.696324,-73.92508,06/16/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,3.0,,,,,,,3.0,,3,7,Privately Financed
76336,63 STANHOPE STREET,07/03/2024,06/16/2025,1017218.0,63,STANHOPE STREET,Brooklyn,11221.0,,,BK-04,34,421.0,BK0401,40.696179,-73.924889,,,06/16/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,3.0,,,,,,,3.0,,3,7,Privately Financed
74993,779 FLATBUSH AVENUE APARTMENTS,11/08/2023,06/16/2025,292926.0,779,FLATBUSH AVENUE,Brooklyn,11226.0,3050640001.0,3328167.0,BK-14,40,79602.0,BK1401,40.653853,-73.959495,40.653756,-73.95916,06/16/2025,New Construction,No,Non Prevailing Wage,,,,,9.0,,,6.0,3.0,,,,,,9.0,,9,27,Privately Financed
74664,435 CENTRAL AVE,09/01/2023,06/16/2025,218689.0,431,CENTRAL AVENUE,Brooklyn,11221.0,3033690006.0,3425663.0,BK-04,37,415.0,BK0402,40.69247,-73.915272,40.692601,-73.915052,06/16/2025,New Construction,No,Non Prevailing Wage,,,,,5.0,,,1.0,4.0,,,,,,5.0,,5,14,Privately Financed
75700,HANOVER HOUSE,04/15/2024,06/18/2025,307563.0,15,HANOVER PLACE,Brooklyn,11201.0,3001610003.0,3000000.0,BK-02,33,37.0,BK0202,40.688827,-73.982454,40.688569,-73.982216,06/18/2025,New Construction,No,Non Prevailing Wage,,,,,95.0,,,87.0,8.0,,,,,,95.0,,95,314,Privately Financed
74566,351 EAST 10TH STREET,09/21/2023,06/18/2025,11556.0,351,EAST 10 STREET,Manhattan,10009.0,1003930059.0,1091774.0,MN-03,2,28.0,MN0303,40.726671,-73.979417,40.726819,-73.979226,06/18/2025,New Construction,No,Non Prevailing Wage,,,3.0,,8.0,,2.0,6.0,3.0,,,,,,11.0,,11,28,Privately Financed
73759,LINCOLN AT BANKSIDE APARTMENTS,11/21/2022,06/18/2025,92017.0,101,LINCOLN AVENUE,Bronx,10454.0,2023160001.0,2130763.0,BX-01,8,1901.0,BX0101,40.807149,-73.929969,40.807509,-73.93068,06/18/2025,New Construction,No,Non Prevailing Wage,,,,,277.0,,57.0,138.0,71.0,11.0,,,,,277.0,,277,921,Privately Financed
77040,CONFIDENTIAL,06/20/2025,06/20/2025,,----,----,Staten Island,,,,SI-03,51,,,,,,,06/20/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
77079,CONFIDENTIAL,06/20/2025,06/20/2025,,----,----,Staten Island,,,,SI-01,49,,,,,,,06/20/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
77081,CONFIDENTIAL,06/20/2025,06/20/2025,,----,----,Staten Island,,,,SI-01,49,,,,,,,06/20/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
75714,MASON GRAY,04/03/2024,06/20/2025,1013454.0,955,STERLING PLACE,Brooklyn,11213.0,3012420070.0,3000000.0,BK-08,36,341.0,BK0802,40.672347,-73.946733,40.672578,-73.946751,06/20/2025,New Construction,No,Non Prevailing Wage,,,,,48.0,,10.0,31.0,7.0,,,,,,48.0,,48,157,Privately Financed
75412,88-36 139 STREET,01/05/2024,06/20/2025,667616.0,138-45,JAMAICA AVENUE,Queens,11435.0,4096200033.0,4000000.0,QN-12,24,214.0,QN0805,40.702547,-73.813885,40.702785,-73.813668,06/20/2025,New Construction,No,Non Prevailing Wage,,,,,25.0,,6.0,15.0,4.0,,,,,,25.0,,25,81,Privately Financed
73753,3327 WHITE PLAINS ROAD,01/03/2023,06/20/2025,123251.0,3327,WHITE PLAINS ROAD,Bronx,10467.0,2046240049.0,2000000.0,BX-12,12,374.0,BX1201,40.874054,-73.867083,40.874044,-73.867449,06/20/2025,New Construction,No,Non Prevailing Wage,,,,,7.0,,1.0,3.0,3.0,,,,,,7.0,,7,22,Privately Financed
71858,110 EAST 53RD STREET APARTMENTS,11/29/2021,06/20/2025,268906.0,110,EAST 53 STREET,Brooklyn,11203.0,3046220022.0,3428571.0,BK-17,41,878.0,BK1703,40.657584,-73.928086,40.657557,-73.928396,06/20/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,1.0,2.0,,,,,,,3.0,,3,8,Privately Financed
75661,2316 GRAND AVE APARTMENTS_HPS,06/05/2024,06/23/2025,81550.0,2316,GRAND AVENUE,Bronx,10468.0,2031980017.0,2014244.0,BX-07,14,253.0,BX0701,40.860524,-73.904777,40.86062,-73.904419,06/23/2025,New Construction,No,Non Prevailing Wage,,,,,14.0,,11.0,3.0,,,,,,,14.0,,14,15,Privately Financed
74819,413 THROOP AVENUE APARTMENTS,10/24/2023,06/23/2025,381193.0,413,THROOP AVENUE,Brooklyn,11221.0,3018010001.0,3000000.0,BK-03,36,279.0,BK0302,40.688874,-73.942101,40.688852,-73.941802,06/23/2025,New Construction,No,Non Prevailing Wage,,,,,2.0,,,1.0,1.0,,,,,,2.0,,2,6,Privately Financed
76330,2958 MARION AVE APARTMENTS,07/03/2024,06/24/2025,1013073.0,2958,MARION AVENUE,Bronx,10458.0,2032850007.0,2000000.0,BX-07,11,415.0,BX0702,40.868981,-73.884246,40.868838,-73.884011,06/24/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,2.0,1.0,,,,,,3.0,,3,10,Privately Financed
76332,2960 MARION AVE APARTMENTS,07/03/2024,06/24/2025,1013074.0,2960,MARION AVENUE,Bronx,10458.0,2032850009.0,2000000.0,BX-07,11,415.0,BX0702,40.869014,-73.884188,40.868879,-73.883946,06/24/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,2.0,1.0,,,,,,3.0,,3,10,Privately Financed
73431,1889 ATLANTIC AVENUE,12/19/2023,06/24/2025,1007984.0,1889,ATLANTIC AVENUE,Brooklyn,11233.0,3017140030.0,3000000.0,BK-03,41,299.0,BK0302,40.676975,-73.922355,40.677255,-73.922131,06/24/2025,New Construction,No,Non Prevailing Wage,,,16.0,,,,3.0,5.0,8.0,,,,,,16.0,,16,89,Privately Financed
77086,CONFIDENTIAL,06/25/2025,06/25/2025,,----,----,Bronx,,,,BX-01,8,,,,,,,06/25/2025,New Construction,No,Non Prevailing Wage,,1.0,,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
76404,1700 JEROME AVENUE,10/15/2024,06/25/2025,369117.0,1621,SHEEPSHEAD BAY ROAD,Brooklyn,11235.0,3074620067.0,3205005.0,BK-15,48,600.0,BK1503,40.586866,-73.952609,40.587151,-73.951946,06/25/2025,New Construction,No,Non Prevailing Wage,,,,,11.0,,1.0,7.0,3.0,,,,,,11.0,,11,36,Privately Financed
75696,208 EAST MOSHOLU PARKWAY APARTMENTS,04/16/2024,06/25/2025,1003012.0,208,EAST MOSHOLU PARKWAY S,Bronx,10458.0,2033090068.0,2017287.0,BX-07,11,413.0,BX0702,40.873619,-73.883309,40.873616,-73.883529,06/25/2025,New Construction,No,Non Prevailing Wage,,,,,18.0,,15.0,3.0,,,,,,,18.0,,18,19,Privately Financed
74814,3001 GRAND CONCOURSE,10/29/2023,06/25/2025,81912.0,3003,GRAND CONCOURSE,Bronx,10468.0,2033100074.0,2000000.0,BX-07,14,411.0,BX0702,40.873137,-73.887204,40.87297,-73.88779,06/25/2025,New Construction,No,Non Prevailing Wage,,,,,43.0,,8.0,27.0,8.0,,,,,,43.0,,43,44,Privately Financed
70538,VITAL BROOKLYN-BROOKDALE,03/31/2020,06/25/2025,285051.0,521,EAST 98 STREET,Brooklyn,11212.0,3036200005.0,3428749.0,BK-16,42,896.0,BK1602,40.656119,-73.913019,40.656149,-73.912594,06/25/2025,New Construction,No,Non Prevailing Wage,10.0,55.0,94.0,,,1.0,32.0,63.0,59.0,6.0,,,,,160.0,,160,160,Privately Financed
74661,1417 AVENUE J,09/06/2023,06/26/2025,188866.0,1417,AVENUE J,Brooklyn,11230.0,3067077501.0,3179617.0,BK-14,44,530.0,BK1403,40.625116,-73.962074,40.625398,-73.961688,06/26/2025,New Construction,No,Non Prevailing Wage,,,,,6.0,,,5.0,1.0,,,,,,6.0,,6,17,Privately Financed
69521,1102 MYRTLE AVENUE,11/10/2021,06/26/2025,996695.0,1100,MYRTLE AVENUE,Brooklyn,11206.0,3015867501.0,3427349.0,BK-03,36,287.0,BK0302,40.696809,-73.936674,40.696543,-73.936223,06/26/2025,New Construction,No,Non Prevailing Wage,,,38.0,,32.0,,8.0,53.0,9.0,,,,,,70.0,,70,233,Privately Financed
